id_evento_chuva,id_estacao,start_time,end_time,classificacao
3_1694025000,3,2023-09-06 18:30:00,2023-09-06 18:45:00,ESA
3_1694713500,3,2023-09-14 17:45:00,2023-09-14 19:45:00,ESA
3_1694727900,3,2023-09-14 21:45:00,2023-09-14 23:00:00,ESA
3_1694743200,3,2023-09-15 02:00:00,2023-09-15 02:30:00,ESA
3_1694751300,3,2023-09-15 04:15:00,2023-09-15 04:45:00,ESA
3_1695693600,3,2023-09-26 02:00:00,2023-09-26 02:30:00,ESA
3_1695863700,3,2023-09-28 01:15:00,2023-09-28 01:30:00,ESA
3_1695896100,3,2023-09-28 10:15:00,2023-09-28 10:30:00,ESA
3_1695948300,3,2023-09-29 00:45:00,2023-09-29 01:15:00,ESA
3_1696138200,3,2023-10-01 05:30:00,2023-10-01 06:45:00,ESA
3_1696148100,3,2023-10-01 08:15:00,2023-10-01 08:30:00,ESA
3_1696174200,3,2023-10-01 15:30:00,2023-10-01 15:45:00,ESA
3_1696275000,3,2023-10-02 19:30:00,2023-10-02 20:00:00,ESA
3_1696575600,3,2023-10-06 07:00:00,2023-10-06 07:15:00,ESA
3_1696708800,3,2023-10-07 20:00:00,2023-10-07 20:30:00,ESA
3_1697217300,3,2023-10-13 17:15:00,2023-10-13 20:15:00,ESA
3_1697233500,3,2023-10-13 21:45:00,2023-10-14 02:00:00,ESA
3_1697253300,3,2023-10-14 03:15:00,2023-10-14 14:45:00,ESA
3_1697298300,3,2023-10-14 15:45:00,2023-10-14 20:00:00,ESA
3_1697514300,3,2023-10-17 03:45:00,2023-10-17 05:30:00,ESA
3_1697706000,3,2023-10-19 09:00:00,2023-10-19 09:30:00,ESA
3_1697806800,3,2023-10-20 13:00:00,2023-10-20 13:15:00,ESA
3_1698305400,3,2023-10-26 07:30:00,2023-10-26 08:00:00,ESA
3_1698618600,3,2023-10-29 22:30:00,2023-10-29 22:45:00,ESA
3_1699044300,3,2023-11-03 20:45:00,2023-11-03 21:15:00,ESA
3_1700003700,3,2023-11-14 23:15:00,2023-11-15 00:30:00,ESA
3_1700388000,3,2023-11-19 10:00:00,2023-11-19 10:45:00,EA
3_1700422200,3,2023-11-19 19:30:00,2023-11-19 19:45:00,ESA
3_1700452800,3,2023-11-20 04:00:00,2023-11-20 04:15:00,ESA
3_1700459100,3,2023-11-20 05:45:00,2023-11-20 08:00:00,ESA
3_1700806500,3,2023-11-24 06:15:00,2023-11-24 06:30:00,ESA
3_1700830800,3,2023-11-24 13:00:00,2023-11-24 13:30:00,ESA
3_1701999900,3,2023-12-08 01:45:00,2023-12-08 02:15:00,ESA
3_1702077300,3,2023-12-08 23:15:00,2023-12-09 00:00:00,ESA
3_1702088100,3,2023-12-09 02:15:00,2023-12-09 02:30:00,ESA
3_1702094400,3,2023-12-09 04:00:00,2023-12-09 04:45:00,ESA
3_1702106100,3,2023-12-09 07:15:00,2023-12-09 07:30:00,ESA
3_1702119600,3,2023-12-09 11:00:00,2023-12-09 12:30:00,ESA
3_1702135800,3,2023-12-09 15:30:00,2023-12-09 16:00:00,ESA
3_1702268100,3,2023-12-11 04:15:00,2023-12-11 04:45:00,ESA
3_1704000600,3,2023-12-31 05:30:00,2023-12-31 05:45:00,ESA
3_1704314700,3,2024-01-03 20:45:00,2024-01-04 01:00:00,ESA
3_1705160700,3,2024-01-13 15:45:00,2024-01-13 16:00:00,ESA
3_1705171500,3,2024-01-13 18:45:00,2024-01-14 04:15:00,ESA
3_1705214700,3,2024-01-14 06:45:00,2024-01-14 07:00:00,ESA
3_1705643100,3,2024-01-19 05:45:00,2024-01-19 06:30:00,ESA
3_1705797000,3,2024-01-21 00:30:00,2024-01-21 00:45:00,ESA
3_1705803300,3,2024-01-21 02:15:00,2024-01-21 04:45:00,ESA
3_1705874400,3,2024-01-21 22:00:00,2024-01-21 23:00:00,ESA
3_1705890600,3,2024-01-22 02:30:00,2024-01-22 03:00:00,ESA
3_1705923900,3,2024-01-22 11:45:00,2024-01-22 12:00:00,ESA
3_1705947300,3,2024-01-22 18:15:00,2024-01-22 18:30:00,ESA
3_1705975200,3,2024-01-23 02:00:00,2024-01-23 02:15:00,ESA
3_1705988700,3,2024-01-23 05:45:00,2024-01-23 08:30:00,ESA
3_1706008500,3,2024-01-23 11:15:00,2024-01-23 15:15:00,ESA
3_1706031900,3,2024-01-23 17:45:00,2024-01-23 19:30:00,ESA
3_1706121000,3,2024-01-24 18:30:00,2024-01-24 19:00:00,ESA
3_1706140800,3,2024-01-25 00:00:00,2024-01-25 01:15:00,ESA
3_1706193900,3,2024-01-25 14:45:00,2024-01-25 15:15:00,ESA
3_1706232600,3,2024-01-26 01:30:00,2024-01-26 02:00:00,ESA
3_1706243400,3,2024-01-26 04:30:00,2024-01-26 06:15:00,ESA
3_1706256000,3,2024-01-26 08:00:00,2024-01-26 09:00:00,ESA
3_1706269500,3,2024-01-26 11:45:00,2024-01-26 12:15:00,ESA
3_1706288400,3,2024-01-26 17:00:00,2024-01-26 17:15:00,ESA
3_1706463000,3,2024-01-28 17:30:00,2024-01-28 18:15:00,ESA
3_1706471100,3,2024-01-28 19:45:00,2024-01-28 22:00:00,ESA
3_1706724900,3,2024-01-31 18:15:00,2024-01-31 19:15:00,ESA
3_1707949800,3,2024-02-14 22:30:00,2024-02-15 00:15:00,ESA
3_1707993300,3,2024-02-15 10:35:00,2024-02-15 11:10:00,ESA
3_1707999600,3,2024-02-15 12:20:00,2024-02-15 13:15:00,ESA
3_1708012200,3,2024-02-15 15:50:00,2024-02-15 17:10:00,ESA
3_1708548300,3,2024-02-21 20:45:00,2024-02-21 21:45:00,ESA
3_1708557600,3,2024-02-21 23:20:00,2024-02-21 23:55:00,ESA
3_1709081100,3,2024-02-28 00:45:00,2024-02-28 01:20:00,ESA
3_1709322600,3,2024-03-01 19:50:00,2024-03-01 20:05:00,ESA
3_1709667000,3,2024-03-05 19:30:00,2024-03-05 20:25:00,ESA
3_1709676900,3,2024-03-05 22:15:00,2024-03-06 00:05:00,ESA
3_1709763300,3,2024-03-06 22:15:00,2024-03-06 22:55:00,ESA
3_1710012900,3,2024-03-09 19:35:00,2024-03-09 20:10:00,ESA
3_1710026400,3,2024-03-09 23:20:00,2024-03-09 23:45:00,ESA
3_1711096200,3,2024-03-22 08:30:00,2024-03-22 10:35:00,ESA
3_1711107300,3,2024-03-22 11:35:00,2024-03-22 12:15:00,ESA
3_1711112700,3,2024-03-22 13:05:00,2024-03-22 15:10:00,ESA
3_1711124100,3,2024-03-22 16:15:00,2024-03-22 16:35:00,ESA
3_1711130700,3,2024-03-22 18:05:00,2024-03-22 21:15:00,ESA
3_1711227600,3,2024-03-23 21:00:00,2024-03-23 23:40:00,ESA
3_1711278900,3,2024-03-24 11:15:00,2024-03-24 16:20:00,ESA
3_1711304100,3,2024-03-24 18:15:00,2024-03-24 18:35:00,ESA
3_1711479600,3,2024-03-26 19:00:00,2024-03-26 20:05:00,ESA
33_1429666200,33,2015-04-22 01:30:00,2015-04-22 02:00:00,ESA
33_1429709400,33,2015-04-22 13:30:00,2015-04-22 13:45:00,ESA
33_1429993800,33,2015-04-25 20:30:00,2015-04-25 20:45:00,ESA
33_1430002800,33,2015-04-25 23:00:00,2015-04-25 23:30:00,ESA
33_1430046900,33,2015-04-26 11:15:00,2015-04-26 11:30:00,ESA
33_1430291700,33,2015-04-29 07:15:00,2015-04-29 07:30:00,ESA
33_1430359200,33,2015-04-30 02:00:00,2015-04-30 05:15:00,ESA
33_1430382600,33,2015-04-30 08:30:00,2015-04-30 10:45:00,ESA
33_1430779500,33,2015-05-04 22:45:00,2015-05-04 23:30:00,ESA
33_1430800200,33,2015-05-05 04:30:00,2015-05-05 05:15:00,ESA
33_1431060300,33,2015-05-08 04:45:00,2015-05-08 05:15:00,ESA
33_1431379800,33,2015-05-11 21:30:00,2015-05-11 21:45:00,ESA
33_1431560700,33,2015-05-13 23:45:00,2015-05-14 00:00:00,ESA
33_1432889100,33,2015-05-29 08:45:00,2015-05-29 09:00:00,ESA
33_1433195100,33,2015-06-01 21:45:00,2015-06-01 22:00:00,ESA
33_1433243700,33,2015-06-02 11:15:00,2015-06-02 11:45:00,ESA
33_1434677400,33,2015-06-19 01:30:00,2015-06-19 02:45:00,ESA
33_1434699900,33,2015-06-19 07:45:00,2015-06-19 08:00:00,ESA
33_1434726000,33,2015-06-19 15:00:00,2015-06-19 23:45:00,ESA
33_1435121100,33,2015-06-24 04:45:00,2015-06-24 07:45:00,ESA
33_1435140000,33,2015-06-24 10:00:00,2015-06-24 10:15:00,ESA
33_1435144500,33,2015-06-24 11:15:00,2015-06-24 12:00:00,ESA
33_1435171500,33,2015-06-24 18:45:00,2015-06-24 19:00:00,ESA
33_1440013500,33,2015-08-19 19:45:00,2015-08-19 20:00:00,ESA
33_1441144800,33,2015-09-01 22:00:00,2015-09-01 22:15:00,ESA
33_1441149300,33,2015-09-01 23:15:00,2015-09-01 23:30:00,ESA
33_1441422900,33,2015-09-05 03:15:00,2015-09-05 03:45:00,ESA
33_1441476000,33,2015-09-05 18:00:00,2015-09-05 18:15:00,ESA
33_1441755000,33,2015-09-08 23:30:00,2015-09-08 23:45:00,ESA
33_1441951200,33,2015-09-11 06:00:00,2015-09-11 06:30:00,ESA
33_1442009700,33,2015-09-11 22:15:00,2015-09-11 23:30:00,ESA
33_1442088900,33,2015-09-12 20:15:00,2015-09-12 20:45:00,ESA
33_1442108700,33,2015-09-13 01:45:00,2015-09-13 03:30:00,ESA
33_1443390300,33,2015-09-27 21:45:00,2015-09-27 22:15:00,ESA
33_1443839400,33,2015-10-03 02:30:00,2015-10-03 02:45:00,ESA
33_1445527800,33,2015-10-22 15:30:00,2015-10-22 15:45:00,ESA
33_1446090300,33,2015-10-29 03:45:00,2015-10-29 04:45:00,ESA
33_1446098400,33,2015-10-29 06:00:00,2015-10-29 06:30:00,ESA
33_1446495300,33,2015-11-02 20:15:00,2015-11-02 22:15:00,ESA
33_1446511500,33,2015-11-03 00:45:00,2015-11-03 01:00:00,ESA
33_1446669900,33,2015-11-04 20:45:00,2015-11-04 22:00:00,ESA
33_1446843600,33,2015-11-06 21:00:00,2015-11-06 21:30:00,ESA
33_1446921900,33,2015-11-07 18:45:00,2015-11-07 19:15:00,ESA
33_1446937200,33,2015-11-07 23:00:00,2015-11-08 01:30:00,ESA
33_1447607700,33,2015-11-15 17:15:00,2015-11-15 17:30:00,ESA
33_1448098200,33,2015-11-21 09:30:00,2015-11-21 10:15:00,ESA
33_1448253900,33,2015-11-23 04:45:00,2015-11-23 05:30:00,ESA
33_1448750700,33,2015-11-28 22:45:00,2015-11-28 23:30:00,ESA
33_1448813700,33,2015-11-29 16:15:00,2015-11-29 16:45:00,ESA
33_1448819100,33,2015-11-29 17:45:00,2015-11-29 18:00:00,ESA
33_1448851500,33,2015-11-30 02:45:00,2015-11-30 03:15:00,ESA
33_1449442800,33,2015-12-06 23:00:00,2015-12-07 01:15:00,ESA
33_1449458100,33,2015-12-07 03:15:00,2015-12-07 03:30:00,ESA
33_1449470700,33,2015-12-07 06:45:00,2015-12-07 07:15:00,ESA
33_1449950400,33,2015-12-12 20:00:00,2015-12-12 23:00:00,ESA
33_1450233000,33,2015-12-16 02:30:00,2015-12-16 03:00:00,ESA
33_1451334600,33,2015-12-28 20:30:00,2015-12-28 20:45:00,ESA
33_1451767500,33,2016-01-02 20:45:00,2016-01-02 21:00:00,ESA
33_1451780100,33,2016-01-03 00:15:00,2016-01-03 00:30:00,ESA
33_1451879100,33,2016-01-04 03:45:00,2016-01-04 04:30:00,ESA
33_1452622500,33,2016-01-12 18:15:00,2016-01-12 19:00:00,ESA
33_1452720600,33,2016-01-13 21:30:00,2016-01-14 00:15:00,ESA
33_1452795300,33,2016-01-14 18:15:00,2016-01-14 18:30:00,ESA
33_1452878100,33,2016-01-15 17:15:00,2016-01-15 18:30:00,ESA
33_1452897000,33,2016-01-15 22:30:00,2016-01-16 00:00:00,ESA
33_1452908700,33,2016-01-16 01:45:00,2016-01-16 05:00:00,ESA
33_1452936600,33,2016-01-16 09:30:00,2016-01-16 10:00:00,ESA
33_1453185900,33,2016-01-19 06:45:00,2016-01-19 07:15:00,ESA
33_1453209300,33,2016-01-19 13:15:00,2016-01-19 14:15:00,ESA
33_1453216500,33,2016-01-19 15:15:00,2016-01-19 15:45:00,ESA
33_1453295700,33,2016-01-20 13:15:00,2016-01-20 13:30:00,ESA
33_1453425300,33,2016-01-22 01:15:00,2016-01-22 01:30:00,ESA
33_1453429800,33,2016-01-22 02:30:00,2016-01-22 02:45:00,ESA
33_1453482900,33,2016-01-22 17:15:00,2016-01-22 17:30:00,ESA
33_1453491900,33,2016-01-22 19:45:00,2016-01-22 20:15:00,ESA
33_1453497300,33,2016-01-22 21:15:00,2016-01-22 21:30:00,ESA
33_1454005800,33,2016-01-28 18:30:00,2016-01-28 18:45:00,ESA
33_1455176700,33,2016-02-11 07:45:00,2016-02-11 08:00:00,ESA
33_1455226200,33,2016-02-11 21:30:00,2016-02-11 23:00:00,ESA
33_1455559200,33,2016-02-15 18:00:00,2016-02-15 19:15:00,ESA
33_1455650100,33,2016-02-16 19:15:00,2016-02-16 19:30:00,ESA
33_1455733800,33,2016-02-17 18:30:00,2016-02-17 19:00:00,ESA
33_1455754500,33,2016-02-18 00:15:00,2016-02-18 00:30:00,ESA
33_1455998400,33,2016-02-20 20:00:00,2016-02-20 20:30:00,ESA
33_1456171200,33,2016-02-22 20:00:00,2016-02-22 20:45:00,ESA
33_1456257600,33,2016-02-23 20:00:00,2016-02-23 20:30:00,ESA
33_1456760700,33,2016-02-29 15:45:00,2016-02-29 19:00:00,ESA
33_1457782200,33,2016-03-12 11:30:00,2016-03-12 12:15:00,ESA
33_1457809200,33,2016-03-12 19:00:00,2016-03-12 22:15:00,ESA
33_1458139500,33,2016-03-16 14:45:00,2016-03-16 17:15:00,ESA
33_1458767700,33,2016-03-23 21:15:00,2016-03-23 21:30:00,ESA
33_1458774900,33,2016-03-23 23:15:00,2016-03-24 00:15:00,ESA
33_1459518300,33,2016-04-01 13:45:00,2016-04-01 14:00:00,ESA
33_1461963600,33,2016-04-29 21:00:00,2016-04-29 21:30:00,ESA
33_1463077800,33,2016-05-12 18:30:00,2016-05-12 18:45:00,ESA
33_1463094900,33,2016-05-12 23:15:00,2016-05-13 00:30:00,ESA
33_1463140800,33,2016-05-13 12:00:00,2016-05-13 12:15:00,ESA
33_1463152500,33,2016-05-13 15:15:00,2016-05-13 17:00:00,ESA
33_1463195700,33,2016-05-14 03:15:00,2016-05-14 04:00:00,ESA
33_1463593500,33,2016-05-18 17:45:00,2016-05-18 18:15:00,ESA
33_1464859800,33,2016-06-02 09:30:00,2016-06-02 09:45:00,ESA
33_1465004700,33,2016-06-04 01:45:00,2016-06-04 02:00:00,ESA
33_1465093800,33,2016-06-05 02:30:00,2016-06-05 05:00:00,ESA
33_1465107300,33,2016-06-05 06:15:00,2016-06-05 06:45:00,ESA
33_1465257600,33,2016-06-07 00:00:00,2016-06-07 00:30:00,ESA
33_1465270200,33,2016-06-07 03:30:00,2016-06-07 06:30:00,ESA
33_1468713600,33,2016-07-17 00:00:00,2016-07-17 00:30:00,ESA
33_1470159000,33,2016-08-02 17:30:00,2016-08-02 18:00:00,ESA
33_1471294800,33,2016-08-15 21:00:00,2016-08-15 21:30:00,ESA
33_1471762800,33,2016-08-21 07:00:00,2016-08-21 07:15:00,ESA
33_1471768200,33,2016-08-21 08:30:00,2016-08-21 08:45:00,ESA
33_1471804200,33,2016-08-21 18:30:00,2016-08-21 19:15:00,ESA
33_1471812300,33,2016-08-21 20:45:00,2016-08-21 21:45:00,ESA
33_1471824000,33,2016-08-22 00:00:00,2016-08-22 00:15:00,ESA
33_1471837500,33,2016-08-22 03:45:00,2016-08-22 04:00:00,ESA
33_1471850100,33,2016-08-22 07:15:00,2016-08-22 07:45:00,ESA
33_1471860900,33,2016-08-22 10:15:00,2016-08-22 10:30:00,ESA
33_1471869000,33,2016-08-22 12:30:00,2016-08-22 12:45:00,ESA
33_1472684400,33,2016-08-31 23:00:00,2016-08-31 23:45:00,ESA
33_1473285600,33,2016-09-07 22:00:00,2016-09-07 22:15:00,ESA
33_1474322400,33,2016-09-19 22:00:00,2016-09-19 22:30:00,ESA
33_1474334100,33,2016-09-20 01:15:00,2016-09-20 03:00:00,ESA
33_1475217900,33,2016-09-30 06:45:00,2016-09-30 07:15:00,ESA
33_1475552700,33,2016-10-04 03:45:00,2016-10-04 04:30:00,ESA
33_1475617500,33,2016-10-04 21:45:00,2016-10-04 22:30:00,ESA
33_1475626500,33,2016-10-05 00:15:00,2016-10-05 01:00:00,ESA
33_1475632800,33,2016-10-05 02:00:00,2016-10-05 02:45:00,ESA
33_1476051300,33,2016-10-09 22:15:00,2016-10-09 22:30:00,ESA
33_1477597500,33,2016-10-27 19:45:00,2016-10-27 20:00:00,ESA
33_1477602900,33,2016-10-27 21:15:00,2016-10-27 21:30:00,ESA
33_1478216700,33,2016-11-03 23:45:00,2016-11-04 00:30:00,ESA
33_1478226600,33,2016-11-04 02:30:00,2016-11-04 03:45:00,ESA
33_1478361600,33,2016-11-05 16:00:00,2016-11-05 18:15:00,ESA
33_1478997900,33,2016-11-13 00:45:00,2016-11-13 01:00:00,ESA
33_1479006000,33,2016-11-13 03:00:00,2016-11-13 07:30:00,ESA
33_1479126600,33,2016-11-14 12:30:00,2016-11-14 12:45:00,ESA
33_1479133800,33,2016-11-14 14:30:00,2016-11-14 15:30:00,ESA
33_1479183300,33,2016-11-15 04:15:00,2016-11-15 04:45:00,ESA
33_1479418200,33,2016-11-17 21:30:00,2016-11-17 21:45:00,ESA
33_1479466800,33,2016-11-18 11:00:00,2016-11-18 11:30:00,ESA
33_1479500100,33,2016-11-18 20:15:00,2016-11-18 20:30:00,ESA
33_1479507300,33,2016-11-18 22:15:00,2016-11-18 22:30:00,ESA
33_1479512700,33,2016-11-18 23:45:00,2016-11-19 00:00:00,ESA
33_1480806000,33,2016-12-03 23:00:00,2016-12-03 23:30:00,ESA
33_1480865400,33,2016-12-04 15:30:00,2016-12-04 16:00:00,ESA
33_1480878900,33,2016-12-04 19:15:00,2016-12-04 19:30:00,ESA
33_1481238900,33,2016-12-08 23:15:00,2016-12-08 23:30:00,ESA
33_1481568300,33,2016-12-12 18:45:00,2016-12-12 21:15:00,ESA
33_1481698800,33,2016-12-14 07:00:00,2016-12-14 07:45:00,ESA
33_1481709600,33,2016-12-14 10:00:00,2016-12-14 10:15:00,ESA
33_1481738400,33,2016-12-14 18:00:00,2016-12-14 19:15:00,ESA
33_1481751000,33,2016-12-14 21:30:00,2016-12-14 23:00:00,ESA
33_1481788800,33,2016-12-15 08:00:00,2016-12-15 08:15:00,ESA
33_1481874300,33,2016-12-16 07:45:00,2016-12-16 08:00:00,ESA
33_1481990400,33,2016-12-17 16:00:00,2016-12-17 16:15:00,ESA
33_1481997600,33,2016-12-17 18:00:00,2016-12-17 18:15:00,ESA
33_1482076800,33,2016-12-18 16:00:00,2016-12-18 16:30:00,ESA
33_1483120800,33,2016-12-30 18:00:00,2016-12-30 18:30:00,ESA
33_1483627500,33,2017-01-05 14:45:00,2017-01-05 16:00:00,ESA
33_1483650900,33,2017-01-05 21:15:00,2017-01-05 21:45:00,ESA
33_1484227800,33,2017-01-12 13:30:00,2017-01-12 14:15:00,ESA
33_1484302500,33,2017-01-13 10:15:00,2017-01-13 12:00:00,ESA
33_1484505000,33,2017-01-15 18:30:00,2017-01-15 18:45:00,ESA
33_1484595900,33,2017-01-16 19:45:00,2017-01-16 20:30:00,ESA
33_1485119700,33,2017-01-22 21:15:00,2017-01-22 21:30:00,ESA
33_1485368100,33,2017-01-25 18:15:00,2017-01-25 18:30:00,ESA
33_1485450000,33,2017-01-26 17:00:00,2017-01-26 17:15:00,ESA
33_1485890100,33,2017-01-31 19:15:00,2017-01-31 19:45:00,ESA
33_1486074600,33,2017-02-02 22:30:00,2017-02-02 23:30:00,ESA
33_1486539900,33,2017-02-08 07:45:00,2017-02-08 08:00:00,ESA
33_1488117600,33,2017-02-26 14:00:00,2017-02-26 14:30:00,ESA
33_1488936600,33,2017-03-08 01:30:00,2017-03-08 02:00:00,ESA
33_1489457700,33,2017-03-14 02:15:00,2017-03-14 02:45:00,ESA
33_1489468500,33,2017-03-14 05:15:00,2017-03-14 05:45:00,ESA
33_1489523400,33,2017-03-14 20:30:00,2017-03-14 21:45:00,ESA
33_1489806000,33,2017-03-18 03:00:00,2017-03-18 03:45:00,ESA
33_1489841100,33,2017-03-18 12:45:00,2017-03-18 13:00:00,ESA
33_1489860900,33,2017-03-18 18:15:00,2017-03-18 18:30:00,ESA
33_1489877100,33,2017-03-18 22:45:00,2017-03-18 23:45:00,ESA
33_1489894200,33,2017-03-19 03:30:00,2017-03-19 04:45:00,ESA
33_1489966200,33,2017-03-19 23:30:00,2017-03-20 02:00:00,ESA
33_1490144400,33,2017-03-22 01:00:00,2017-03-22 01:15:00,ESA
33_1490714100,33,2017-03-28 15:15:00,2017-03-28 15:45:00,ESA
33_1490762700,33,2017-03-29 04:45:00,2017-03-29 05:00:00,ESA
33_1490840100,33,2017-03-30 02:15:00,2017-03-30 02:30:00,ESA
33_1490907600,33,2017-03-30 21:00:00,2017-03-30 21:15:00,ESA
33_1490933700,33,2017-03-31 04:15:00,2017-03-31 04:30:00,ESA
33_1491017400,33,2017-04-01 03:30:00,2017-04-01 05:15:00,ESA
33_1491074100,33,2017-04-01 19:15:00,2017-04-01 19:30:00,ESA
33_1491082200,33,2017-04-01 21:30:00,2017-04-01 22:15:00,ESA
33_1491090300,33,2017-04-01 23:45:00,2017-04-02 00:00:00,ESA
33_1491597900,33,2017-04-07 20:45:00,2017-04-07 21:00:00,ESA
33_1491605100,33,2017-04-07 22:45:00,2017-04-07 23:45:00,ESA
33_1491615000,33,2017-04-08 01:30:00,2017-04-08 03:15:00,ESA
33_1491651900,33,2017-04-08 11:45:00,2017-04-08 12:15:00,ESA
33_1492018200,33,2017-04-12 17:30:00,2017-04-12 20:00:00,ESA
33_1492053300,33,2017-04-13 03:15:00,2017-04-13 03:45:00,ESA
33_1492448400,33,2017-04-17 17:00:00,2017-04-17 17:15:00,ESA
33_1492455600,33,2017-04-17 19:00:00,2017-04-17 19:15:00,ESA
33_1492474500,33,2017-04-18 00:15:00,2017-04-18 00:45:00,ESA
33_1492491600,33,2017-04-18 05:00:00,2017-04-18 05:15:00,ESA
33_1492557300,33,2017-04-18 23:15:00,2017-04-18 23:30:00,ESA
33_1492868700,33,2017-04-22 13:45:00,2017-04-22 14:00:00,ESA
33_1492919100,33,2017-04-23 03:45:00,2017-04-23 05:00:00,ESA
33_1492929000,33,2017-04-23 06:30:00,2017-04-23 06:45:00,ESA
33_1492935300,33,2017-04-23 08:15:00,2017-04-23 08:30:00,ESA
33_1492967700,33,2017-04-23 17:15:00,2017-04-23 17:30:00,ESA
33_1493336700,33,2017-04-27 23:45:00,2017-04-28 01:15:00,ESA
33_1494469800,33,2017-05-11 02:30:00,2017-05-11 02:45:00,ESA
33_1495179000,33,2017-05-19 07:30:00,2017-05-19 08:45:00,ESA
33_1495188000,33,2017-05-19 10:00:00,2017-05-19 10:15:00,ESA
33_1495194300,33,2017-05-19 11:45:00,2017-05-19 12:30:00,ESA
33_1495204200,33,2017-05-19 14:30:00,2017-05-19 15:15:00,ESA
33_1497032100,33,2017-06-09 18:15:00,2017-06-09 18:45:00,ESA
33_1497390300,33,2017-06-13 21:45:00,2017-06-13 23:45:00,ESA
33_1497402000,33,2017-06-14 01:00:00,2017-06-14 01:30:00,ESA
33_1497499200,33,2017-06-15 04:00:00,2017-06-15 04:15:00,ESA
33_1497912300,33,2017-06-19 22:45:00,2017-06-20 01:00:00,ESA
33_1497924000,33,2017-06-20 02:00:00,2017-06-20 04:30:00,ESA
33_1497981600,33,2017-06-20 18:00:00,2017-06-20 23:45:00,ESA
33_1498007700,33,2017-06-21 01:15:00,2017-06-21 01:30:00,ESA
33_1498014900,33,2017-06-21 03:15:00,2017-06-21 05:45:00,ESA
33_1498033800,33,2017-06-21 08:30:00,2017-06-21 08:45:00,ESA
33_1498085100,33,2017-06-21 22:45:00,2017-06-21 23:45:00,ESA
33_1498095900,33,2017-06-22 01:45:00,2017-06-22 02:45:00,ESA
33_1498224600,33,2017-06-23 13:30:00,2017-06-23 14:00:00,ESA
33_1498927500,33,2017-07-01 16:45:00,2017-07-01 17:00:00,ESA
33_1498941900,33,2017-07-01 20:45:00,2017-07-01 21:00:00,ESA
33_1498974300,33,2017-07-02 05:45:00,2017-07-02 06:00:00,ESA
33_1498981500,33,2017-07-02 07:45:00,2017-07-02 08:00:00,ESA
33_1498990500,33,2017-07-02 10:15:00,2017-07-02 10:45:00,ESA
33_1499013900,33,2017-07-02 16:45:00,2017-07-02 17:15:00,ESA
33_1499026500,33,2017-07-02 20:15:00,2017-07-02 20:30:00,ESA
33_1499031900,33,2017-07-02 21:45:00,2017-07-02 22:00:00,ESA
33_1499046300,33,2017-07-03 01:45:00,2017-07-03 02:00:00,ESA
33_1499068800,33,2017-07-03 08:00:00,2017-07-03 08:15:00,ESA
33_1500388200,33,2017-07-18 14:30:00,2017-07-18 14:45:00,ESA
33_1500393600,33,2017-07-18 16:00:00,2017-07-18 16:15:00,ESA
33_1501790400,33,2017-08-03 20:00:00,2017-08-03 20:15:00,ESA
33_1501798500,33,2017-08-03 22:15:00,2017-08-03 22:30:00,ESA
33_1501890300,33,2017-08-04 23:45:00,2017-08-05 02:00:00,ESA
33_1501912800,33,2017-08-05 06:00:00,2017-08-05 06:15:00,ESA
33_1503266400,33,2017-08-20 22:00:00,2017-08-20 23:15:00,ESA
33_1503294300,33,2017-08-21 05:45:00,2017-08-21 07:30:00,ESA
33_1503350100,33,2017-08-21 21:15:00,2017-08-21 21:30:00,ESA
33_1503357300,33,2017-08-21 23:15:00,2017-08-21 23:45:00,ESA
33_1506765600,33,2017-09-30 10:00:00,2017-09-30 10:15:00,ESA
33_1507015800,33,2017-10-03 07:30:00,2017-10-03 08:45:00,ESA
33_1508719500,33,2017-10-23 00:45:00,2017-10-23 01:15:00,ESA
33_1508758200,33,2017-10-23 11:30:00,2017-10-23 12:15:00,ESA
33_1509019200,33,2017-10-26 12:00:00,2017-10-26 12:15:00,ESA
33_1509152400,33,2017-10-28 01:00:00,2017-10-28 01:15:00,ESA
33_1509487200,33,2017-10-31 22:00:00,2017-10-31 22:15:00,ESA
33_1509948900,33,2017-11-06 06:15:00,2017-11-06 06:30:00,ESA
33_1510381800,33,2017-11-11 06:30:00,2017-11-11 06:45:00,ESA
33_1510415100,33,2017-11-11 15:45:00,2017-11-11 16:30:00,ESA
33_1511132400,33,2017-11-19 23:00:00,2017-11-20 00:15:00,ESA
33_1511145900,33,2017-11-20 02:45:00,2017-11-20 04:00:00,ESA
33_1511161200,33,2017-11-20 07:00:00,2017-11-20 08:00:00,ESA
33_1511174700,33,2017-11-20 10:45:00,2017-11-20 11:30:00,ESA
33_1511874900,33,2017-11-28 13:15:00,2017-11-28 13:45:00,ESA
33_1511899200,33,2017-11-28 20:00:00,2017-11-28 20:15:00,ESA
33_1512071100,33,2017-11-30 19:45:00,2017-11-30 20:15:00,ESA
33_1512082800,33,2017-11-30 23:00:00,2017-11-30 23:15:00,ESA
33_1512254700,33,2017-12-02 22:45:00,2017-12-02 23:00:00,ESA
33_1512726300,33,2017-12-08 09:45:00,2017-12-08 10:00:00,ESA
33_1513887300,33,2017-12-21 20:15:00,2017-12-21 21:30:00,ESA
33_1513916100,33,2017-12-22 04:15:00,2017-12-22 04:30:00,ESA
33_1514069100,33,2017-12-23 22:45:00,2017-12-23 23:15:00,ESA
